index,count,hate_speech,offensive_language,neither,class,tweet
215,3,0,3,0,1," ""@OSAY_it_aint_so: & # 8220; @IgnoreAllLaws: Inakuza nyumbani kwa takataka za kufikirika & # 8221; WHOA CHILL"" """
216,3,0,3,0,1,"onyesho hilo lilikuwa kila kitu tf """
217,3,0,3,0,1,"@OfficialReplay: Nimechoka sana. ... ikiwa umechoka, nyamaza na ulale jembe!"
218,3,0,1,2,2,@PRAYINGFORHEAD: & # 8220; @macklemroe: Acha kuleta niggers za ajabu katika kutaja kwangu! @ PRAYINGFORHEAD & # 8221; http://t.co/cussDJesRK
219,3,0,3,0,1,@PRETTyBOSs_BRAt: Hatupendi majembe haya & # 128080; & # 128581;
220,6,0,6,0,1,@PatrickQuelo: Ikiwa msichana wako hawezi kuwa na wavulana wa nyumbani wewe dhaifu dhaifu wa punda nigga!
221,6,3,2,1,0,"@ Patsfanjoe32: @ d_palomino52 Nadhani ushauri mbaya zaidi niliokupa usiwe mkundu na kuharakisha ""lol"""
222,3,0,1,2,2,@PoemsPorn: Nukuu hii tweet na mnyama unayempenda. Pussy
223,3,0,1,2,2,"@Poetic_Success: Ninachukia wakati wavamizi wanakuambia wao ni wachezaji "". Jembe, wachezaji wa ballet hawapigi pussy yao kwa Beethoven. Wewe ni STRIPPER!"""
224,3,1,2,0,1," ""@Poffalicious: Andrewbryant: Poff ana maono mara mbili baada ya bia 2"
225,3,0,3,0,1,"Poff: ... Pussy mara mbili & # 128526; """" smh """
226,3,0,3,0,1," ""@Poobie_: Wakati inaumwa TWERK kwenye kompyuta ...."
227,3,0,3,0,1,"MIMI: """" Ya & # 128089 ;, in damn & # 128089; & # 8252; & # 65039; """" """" """
228,3,1,2,0,1,"@ProdsJewel_: & # 8220; @sreadthepeace: & # 8220; @yungmindless: @PeacePunkPrince Prince, HII ni sanaa. Http://t.co/EPHRWxMBHr&#8221;s bitch!"
229,3,0,3,0,1,@ QUAN1T0: 61% ya misaada ya ustawi / serikali inadaiwa na watu weupe. Kwa hivyo uchongezi mweusi ni takataka sasa.
230,3,0,3,0,1,@ QUAN1T0: Vijiti hivi havijali wanacheza tu jukumu hilo.
231,3,1,2,0,1," ""@Queen_Kaaat: Ilichukua muda kwako kunipata, lakini nilikuwa nimejificha Kwenye mti wa chokaa."" """
232,3,0,3,0,1,"@Imonaids hutengana kidogo kwenye mti usiofaa kaka. """
233,3,0,3,0,1,"@RTNBA: Drakes viatu vipya ambavyo vitatolewa na Nike / Jordan .... Ndio, kuna glitter kwenye viatu http://t.co/QCtPLxHEXM .... dudes a fag"
234,3,0,3,0,1,@RachieSoul: @DizzleOfficial inna di ghetto !!! Wewe peke yako lmaoo
235,3,0,3,0,1,@RamBoutIt: & # 8220; @ Master11_: @ 20ToLife_ @RamBoutIna majembe Austin & # 8221; tufundishe Austin. Ninakufundisha jinsi ya kupindika? Hiyo ndiyo yote ninayojua
236,3,0,3,0,1,@ReachtheeCLIMAX: vitanzi haviwezi kupika lakini kujua jinsi ya kunyonya Dick .. s / o kwa wale ambao wanaweza kufanya yote mawili!
237,3,0,3,0,1,@RenegadeMo: Jembe la mafuta huchaguliwa lol
238,3,0,3,0,1,"@RiahSM: #hoesaintloyal sawa ni majembe, hakuna mtu anayetarajia wawe waaminifu"
239,3,0,3,0,1,@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch punda http://t.co/AmcOinY0wG
240,6,0,6,0,1,@RnadJorell: Bruh im uchovu wa niggas retweetin Miley Cyrus uchi huyo mtoto hana aina mbaya lmaooo
241,3,0,3,0,1,@SacTownProdigy: Kwa sababu tu toni romo kwenye mchezo wa mavs haimaanishi bado yeye sio litch ya lmao .. Fuk wale cowgirls lol bitch fuck you
242,3,0,1,2,2," ""@SamJLayman: Shit takatifu, Freddie Highmore alikuwa huko Charlie na Kiwanda cha Chokoleti"" """
243,3,0,1,2,2,"Mimi: * natembea chini, nikicheka * """
244,3,0,3,0,1,"@Samirahusic_: Sitaki kufanya mapenzi na gf yangu kwa sababu nahisi ninamtumia .. ""- bila kujulikana"" Whata fagot"
245,3,0,1,2,2,"@SexualGxfs: @ Mmoja wa wafuasi wako na hii & # 128525; & # 128553; http://t.co/F1TJl9xnCT @ mtu, bitch ikiwa huna"
246,3,0,3,0,1,@Shaa_Jenkins: Ikiwa mtoto hupiga kila wakati wazi anajali! Au Bitch ya kukasirisha tu!
247,3,0,3,0,1,@ShanTaughtHer: Hawa jembe wa samaki wa paka wanafikiria wao mjanja .. Lakini niggas kuambukizwa & # 128524;
248,3,0,2,1,1,@ SheWentToJordan: Siwezi kuwa na wasiwasi juu ya mtoto ambaye hana wasiwasi ananipa #real
250,3,0,1,2,2,@ShowArrive: Majembe ya kando ni ya niggas isiyo na usalama ambayo haiwezi kushughulikia moja halisi.
251,3,0,1,2,2,& # 128557; & # 128557; & # 128557;
252,3,0,3,0,1,@Shun_stokes: Binamu yangu alisema anashiriki majembe na kaka zake. Alisema kushiriki ni kujali na anawapenda kaka zake & # 128514;
253,3,0,3,0,1,@SlimGirl_Probz: nina njaa lakini nataka kutumia pesa zangu kwa chakula & # 128530; Shida za jembe lililovunjika & # 128514; & # 128514; & # 128514; & # 128128;
254,3,0,3,0,1,@SmeegBaby: Jembe za Dese ziwe LYIN kwetu sote nigga
255,3,1,2,0,1,@SnakecharmsDump: http://t.co/4b427dQZCV oh ndio kutomba mjinga huyo
256,3,0,3,0,1,@SportsCenter: Eli Manning alitupa tu kizuizi chake cha 27-kinachoongoza kwa NFL msimu huu. Takataka ya Lmao
257,3,0,3,0,1,@SportsCenter: RB mwandamizi RB Anthony Brown amwita mkufunzi mkuu Steve Sarkisian timu ya kibaguzi na anaacha timu. & # 187; http://t.co/JOOsdSubIR yeye ni mjinga
258,3,0,3,0,1,@StellaTex: Nadhani nini? Pia nina wakati sifuri kwa kutamka kwako! Adios! Mkundu wa Stfu
259,3,1,2,0,1,@Stephenwildboy: Chilling & # 128069; & # 8482; http://t.co/mik3iPNle6 kijana mzuri
260,3,1,2,0,1,@ Strap__: Sitashiriki kitita kidogo ikiwa unachimba migodi & # 128175;
261,3,0,3,0,1,@SukMySweetness: pesa huvutia tu vifurushi rahisi
262,3,0,1,2,2,"@Sylvieamx: #Pisces hazitakuwa kibaya cha mtu yeyote, haziruhusu watu wazidhibiti au kuzibadilisha. Rigghhht"
263,3,2,1,0,0,@TEE_JONEZ: @ 16stanleys @KingCuh tuku ho idk blah blah blah & # 128514; & # 128514; & # 128514;
264,3,0,2,1,1,@TEE_JONEZ: @ KingCuh @ 16stanleys Sina wazimu cuh hahaha suure .. tuku ho ita! & # 128514; & # 128514;
265,3,0,3,0,1,@TayKnosBest: Majembe haya ni mambo
266,3,0,3,0,1,@Taylorr_Babee: Hautawahi kuwa kipande cha kipande. Kevin hart. (:
267,3,0,2,1,1,"@ThatniggaTroy: Oomf so fuckin fine tho & # 128553; dam @ her, usiwe mjinga."
268,3,1,2,0,1,@TheGamerKingKev: Nashangaa kama msichana ambaye alitoa kichwa kwa wavulana 24 kwa kinywaji huko magaluf ana twitter yeye huenda anatuma uchi kwa ukungu
269,3,0,3,0,1," ""@TheNewSAT: #NewSATMaswali"
270,3,0,3,0,1,"Ndio bitch, ndio bitch, niite _______:"
271,3,0,3,0,1,a.) Labda
272,3,0,0,3,2,b.) Steve-O
273,3,0,3,0,1,c.) Baadaye
274,3,0,3,0,1,"d.) Jesse Pinkman """""
275,3,0,3,0,1,"@machinegunkelly """
276,3,0,3,0,1,@TheNymphoTweets: Hickies katikati ya mapaja yake karibu na mkundu wake & gt; & gt; & gt; Ni haki yake tu
277,3,0,0,3,2,@TheOneMiss_Luu: Je! Bado unganipenda wakati mimi si mchanga tena na mrembo? Hapana. Punda monkey mbaya.
278,3,0,3,0,1,@ TheRealRickyB21: @JetsAndASwisher @Gook____yall come through the front. Bitch sija
279,3,0,3,0,1,@ TheRealRickyB21: @JetsAndASwisher fagot bitch http://t.co/2HyyAbk4eH
280,3,0,3,0,1,"@The_Realist_Sam: @ Madrid2_ ndio, niko kwenye iPad yangu. Sifanyi kazi Ijumaa hii. Wacha tupige mpira kwenye fagot up @TropicalBlanket nafanya kazi 2-5"
281,3,0,3,0,1,@ Theo17100: http://t.co/BYj1HOyhmG kijana huyu mbaya angeipata
283,3,0,3,0,1,@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc Halloween ilikuwa jana mjinga mjinga
284,3,0,3,0,1,"@TheoMaxximus: Chrus bado supahot tho * anatembea kwenda kwa mwalimu aliye na mtihani, matone ya mtihani kwenye kichwa cha kichwa hicho * http://t.co/nb5VgdssgI"
285,3,1,2,0,1,@ Thornton25: & # 8220; @KantKeepAhBYTCH: Ninapenda kula pussy lol sijajaa kabisa lol & # 8221; Ninaweza kula shit hiyo milele lol na milele.
286,3,0,3,0,1,"@Tmacc_GFG: & # 8220; @VoiceOfDStreetz: @Tmacc_GFG: & # 8220; @tizzimarie: No slushes & # 128549; & # 8221; majembe mabaya hata hivyo fam ""& # 128564; & # 8221; majembe hayo yana ladha kama dawa ""& # 127815; & # 127815; & # 127868;"
287,3,0,0,3,2,@Tmacc_GFG: & # 8220; @tizzimarie: No slushes & # 128549; & # 8221; majembe mabaya hata hivyo fam & # 128564;
288,3,0,3,0,1,@Tmacc_GFG: BOBBY BITCH-na @ BobbyShmurdaGS9 kuwa kunifanya kuishi kama kutomba kuzimu naam mimi hucheza jembe hilo kabla ya mazoezi yangu
289,3,1,2,0,1,@TreLeKidd: Yo bitch ni Gucci Mane RT @JabariTheGreat: Bitch yangu anapiga mawe & # 128175; & # 128175; ; & # 128514; & # 128514;
290,3,0,3,0,1,@TweetGameLazy: Ninaweza kupanda bitch yako bila baa za kushughulikia
291,3,0,3,0,1,@TyJonCuffee: Na ikiwa wewe sio jembe ondoka kwenye traphoussseeeee yangu
292,3,0,3,0,1,@UberFacts: vifo 15 vya wahusika wa Televisheni bado tunayo uchungu juu ya ...
293,4,1,3,0,1,"@UnHoly_Jack: Hizi ngome za bandari zote ni Jembe la basi la Party """" Lol zote?"
294,3,0,3,0,1,@ Vbomb20: @ Woodchuck20 pussy kuipenda
295,4,0,4,0,1," ""@VeronikaHumbert: Video ya unyanyasaji, inakuja wewe mtoto mdogo! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" """
296,3,0,3,0,1,"tangazo la bitchy """
297,3,1,2,0,1," ""@VineForTheByrd: Niko njiani kuteka mchumba wako https://t.co/4lMTFNL2iy"" """
298,4,0,4,0,1,"LMFAO KITTYCOPTER """
299,3,0,3,0,1,"@WBUR: Mlaghai anaelezea jinsi alivyowasaidia wapiganaji kando ya Jihadi Highway "": http://t.co/UX4anxeAwd"""
300,3,1,2,0,1,"@WBeezy_: @QuaTheGreat: Aww avis zao zinaonekana nzuri sana pamoja & # 128145; http://t.co/9lPorCb8w0 ""& # 128128; & # 128128; & # 128128;"" Je! ninahitaji kupata Ike avi juu ya huyu bitch?"
301,3,0,3,0,1,"@WBeezy_: @Run_DRC: Ni rahisi, usiwe jembe = usiwe na wasiwasi juu ya kufichuliwa & # 128540; ""pigana nami"" kwanini?"
302,3,0,3,0,1," ""@WannabeKanye: kwa nini huyu mjinga anajiongezea nguvu http://t.co/uOd2f5WtKV"" """
304,3,0,3,0,1,"Ukubwa wake sio tho mwenye afya zaidi """
305,6,0,6,0,1,@WitHaPrettyface: @ _1nonlykeisha bet is not be bitches! & # 128514; & # 128080; & # 128299; & # 128299; & # 128298; & # 128514; & # 128514; Kim bye !!!
306,3,1,2,0,1,@X_XPDOTJDOT: Jamani karibu ujaribu kulinda tweets zangu .. washtaki wanakera umepata dick dick. Endesha viunga hivi
307,3,1,2,0,1,@XoJennyGirl: Ninafanya ndoa na mpenzi wangu. @marackaf aye b wewe huvuta majembe kama vile ulivyokufundisha
308,3,0,3,0,1,@XoXo__Angiee: Bruno fag boy unanipenda.
309,3,0,3,0,1,@YEHits_Von:
310,3,0,3,0,1,"@ Yankees: Chini 6-1, # Yankees wanaangalia mkutano chini ya 9. #UKWELI KWELI"
311,4,0,3,1,1,@YoungRicooo: & # 8220; @ WexicanAfro702: Usichukue faida ya mtu mzuri & # 8221; @ majembe @ everyjuan
312,3,0,3,0,1,@YoungRicooo: Furaha ya siku ya kuzaliwa nigga @ WexicanAfro702 Shukrani rafiki
313,3,0,2,1,1,@YoungRicooo: Inasikitisha kujua kuwa majembe mengi hayatakuchana nawe bc huna idadi kubwa. subiri hadi Ijumaa
314,3,0,3,0,1,@YunGMiGo: @ Shane_A1 cinco shit ngumu fucc nigga ee lakini nyinyi fucc ni matajiri homie cuz dats ya homeboy fucc nicca
315,3,0,3,0,1,@ ZoeBarton3: @ h0rheyd ewww nilisema HIYO Jumapili iliyopita..kama katika Jumapili iliyopita nilikuwa huko. Soma tena nigs & # 128563; & # 128563; & # 128563;
316,3,0,3,0,1,@_BaDa_Bing: Mimi hupiga tu niggas halisi usoni kusababisha pussy Nigga atanipiga ngumi nyuma Strong Mush au Shake ..
317,3,2,1,0,0,@_BeeDontCare Pussy yangu bado safi & lt; ----- kitu kisichosikika wasichana wanasema.
318,3,0,0,3,2,@_GeeWillikers_: Kupigwa makofi ya punda ni moja ya mambo makuu. Haha. & # 128527; Nilipiga msichana kwenye punda. . Alikasirika mimi hupata pussy kwa wiki
319,3,0,3,0,1,@_TommyCollins: @WeAreRichnow @buffalobill yeah Texans ni bora zaidi wewe unachechemea naona kuwa una wazimu juu ya hili.
320,3,2,1,0,0,@__MALIBUbarbie: Nd wtf yuko juu na vidonda vyeusi na blonde .. TAFADHALI UWE NA VITI VINGI HOE! .. kuangalia kama nyeusi & amp; upole hapa nje
321,3,0,3,0,1,@__Sugga: Kuna njia kadhaa viboko vinahitaji kukaa ndani & # 128526; kushoto n kupata haki kutomba uso wetu & # 128557; & # 128129; & # 128536;
322,3,1,2,0,1,@__sneakyb: Ninachukia wakati wavulana wanakanusha kuwa wana matumba & # 128080; & # 128553; smh
323,3,0,3,0,1,@__taradise__: Ya nigs huko nje bado wakisema y'all hawali kitako ?! KWA USO ILIYONYOOKA!
324,3,0,3,0,1,@__Unakaribishwa: Mimi ni bosi wa punda mdogo ... ambayo inahitaji kukaa kwenye kona
325,3,0,3,0,1,"@_iwantfranny: Yeye ni jembe, siwezi"
326,3,0,1,2,2,@ _prettyflvck0: Mimi Na Paul Thinkin Bout Kukodisha Gettin Kwa Da Weekend & # 128665; & # 128168; & # 128168;
327,3,0,3,0,1,@_simplycaitlin: kwanini marafiki zangu wananichukia kwa sababu wewe ni jembe la panya ..
328,3,0,1,2,2,@adriwadrri: Hakuna upendo kwa hizi nguruwe za kutomba majembe *
329,3,1,2,0,1,@ airmaxlad1: Nyama moto http://t.co/BRz8Imk5vK mrembo kama kijana wa kutisha. Ningependa kukutana naye na wakufunzi wake.
330,3,0,3,0,1,@ airmaxlad1: Sniff http://t.co/FHHbBRMYBN iliongezeka sana kijana. kutomba ndio.
331,3,0,3,0,1,@ alejandra_p13: Hawa watoto wanampenda Sosa
332,3,0,3,0,1,#alexissixela__:
333,3,1,2,0,1,"@allisonnamaya_: Nimpe jina paka wangu, maoni? Mr pussy"
334,3,0,0,3,2,@ altosteel115: http://t.co/tM28mh5XG2 sufu. Mvulana jambazi wa kimapenzi sana.
335,3,0,3,0,1,@ambitiousBree: @ _1nonlykeisha unaona simu mbaya inaita? & # 128547; & # 128530; & # 128542; ulipooa viunga hufanya madai !!!! Haukuniita
336,3,0,0,3,2,@alicialouise: Tevin ni mwanafunzi wangu wa pili nipendaye nadhani ni mcheshi Huyo sio hivyo. Lmaoo hes jembe kidogo
337,3,0,3,0,1,@angelenagoley: nyadhifa 10 za ngono
338,3,0,3,0,1,"@ashlingwilde: @ItsNotAdam amechoka anapaswa kuwa mzuri, wewe fagot? Mara nyingine"
339,3,0,3,0,1,@ayyee_ceee_: Mtu mmoja takataka & # 128686; ni hazina nyingine ya mans & # 127942; 
340,3,0,3,0,1,@babineaux_: Sina aina yoyote. Kuumwa vibaya ni kitu pekee ninachopenda * Iongotnotype
341,3,0,0,3,2,"@bigbootybishopp: @white_thunduh lassen cc, kocha ananitaka nahisi utapata nig yangu zaidi bila shaka"
342,3,0,2,1,1," ""@bleedingtrap: mungu meno, mnyororo wa dhahabu"
343,3,0,3,0,1,"vitanzi vyeupe, kokeni """" """
344,3,0,3,0,1,"@cheetahBluntz_: Jembe lake mimi, jembe lake ni mimi & # 128129; shhhhh"
345,3,0,3,0,1,"@chieflottahoes: Katika D.C., tunawaita rollers, huko Chiraq tunawaita thots. Wote Amerika wamejulikana kama jembe."
346,3,0,0,3,2,@ clayton_jenn99: Nitamkosa yule dereva wa dereva wa basi ... hapana hautafanya. Usiseme uongo
347,3,0,3,0,1,@ coltforty2Gone: chuki wakati vidonda vinajaribu kukuweka kwenye eneo la rafiki. bitch ninajaribu kupata alama niweke kwenye eneo la mwisho & # 128293; & # 128293; & # 128293; Washa. YANGU. NAFSI!
348,3,0,1,2,2,@complex_uk: Ashley Young amejaribu kukana kwamba ndege huyo *** alitua mdomoni mwake & & gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM hahaha
349,3,0,3,0,1,@datFullerkid: @TreVaughnLG wote wamepigwa gimped? Je! Sio mjinga huh lol
350,4,0,4,0,1,"@deththroatMike: @Boys_South: Nipeleke kwa safari & # 128525; & # 128139; http://t.co/H5mAtjYfGA""#redneck ""kusuka"
351,3,0,3,0,1,@demi_eggleton: ee mungu wangu nampenda Victoria Mitchell viunga vyangu vyote vinanipenda
352,3,0,3,0,1,@djsliime: Hiyo wit ndefu ya wit nilijua fundi alikuwa akidanganya - uh oh
353,4,0,3,1,1,@fIirting: ANAFANYA HAKI & # 128525; & # 128120; & # 128158; http://t.co/JZKkiVUVjC hakuna shida smh
354,3,2,1,0,0,@ fatboyswagg347: wao WANAPATIKANA pussy ya maisha & amp; anapaswa kulipa faini ya dola za millon 2.5
355,3,1,2,0,1,"@fuckcamoclark: Roses ni nyekundu na violets ni bluu na niggers ni nyeusi, unajua hiyo ni kweli. @ dylan72892"
356,3,0,0,3,2,"@ g0rillaz0e: Ameketi kwenye kingo yangu ya dirisha, fungua dirisha, ndege hujaribu kuruka ndani. Imepigwa. #Linda Wanyama @peta"
357,3,2,1,0,0,"@glowstruck: Lakini nigga gon kuwa nigga, kuwa nigga. Unasikia fuckin imepotea"
358,3,0,3,0,1,@greggutfeld: video media nzima inaweza kudhihaki. http://t.co/XFr1cRXWSm mimi ni kilio kama hicho
359,3,0,3,0,1," ""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty Sina hata aibu stfu"" ""mama wa kikis: Hi angelique"
360,3,0,3,0,1,"Angelique: Tabasamu * Kikapu cha majosho kwenye supu * """
361,3,0,0,3,2,@haitian__goLd: Tim Tebow alipunguzwa kutoka kwa kila timu aliyokuwa kwenye NFL na tayari alikuwa na majembe mengi kuliko mimi huko Starkville. Smh. & # 128514; & # 128514; & # 128514; & # 128514;
362,3,0,3,0,1," ""@hazelebaby: Karma ni mjinga #Damn #MunguHulindaWaBunge Zake & # 128588;"" """
363,3,0,3,0,1,"* sips chai * """
364,3,1,2,0,1,@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA kutomba yeah
365,3,0,3,0,1,@hxhassan: mlinzi wa Jihadi Hajjaj al-Ajmi amekamatwa katika uwanja wa ndege wa Kuwait https://t.co/ZmloKfWDQl
366,3,0,3,0,1,@iAMPickUpLines: Unaweza kuniita Fireman sababu ninawasha majembe.
367,3,0,3,0,1,@iCrawley: Siwezi kamwe kupata bby na lil dick Thts y nimetoa mimba na mtoto wa mwisho - oh Mungu wangu
368,3,0,3,0,1,@iDntWearCondoms: Tazama wanawake wanajaribu kubishana na mimi kama wana kitambi na kweli wamepiga pussy kabla Nachukia wakati vidonda hufanya hivyo
369,3,0,0,3,2,"@iLGDaily: Na uvute magugu hadharani, cops cops man, fanya kile unachotaka kufanya, hawana wewe, kimbia wakikuja umepungukiwa?"
370,3,0,3,0,1,@iTrapWatermelon: ndege tweety tho & # 128514; & # 128514; & # 128514; & # 128514; https: //t.co/JbnoNM3N1P
371,3,0,3,0,1," ""@irlfatty: pussy yangu tamu kama tikiti maji http://t.co/SKlPh3TtoG"" """
372,3,0,3,0,1,"Thotermeloni """
373,3,0,3,0,1,@itscoleharmon_: Wakati rappers wa twitter wananionea viungo vyao vya takataka http://t.co/35nMR4AUQg
374,3,1,2,0,1,@jSadass: kunaswa sana kunaniudhi
375,3,0,0,3,2,@jacaxeltlu: Mwishowe kila mtoto hugeuka kuwa jembe hilo. # Truuu
376,3,0,3,0,1,"@jaimescudi_: @Tonybthrz_: ""@jaimescudi_: Naapa ikiwa oomf watajaribu kuzungumza nami kesho .."" @ ""@BarackObama"" pussy"
377,4,0,0,4,2,@jama_jam: Unatamba unajifanya kuwa mwendawazimu wa TF .. Haujawahi kusema uwongo ..
378,3,0,3,0,1,@jasmyncyniquee: @white_thunduh k bye hoe um bye ..
379,3,0,3,0,1,@jayswaggkillah: Jackies a retard #blondeproblems Angalau ninaweza kutengeneza jibini iliyotiwa!
380,3,0,3,0,1,@ jboii2: ima endelea kuwapa punda hawa pussy niggas ah sababu ya kuchukia!
381,3,0,3,0,1,@jethromass: Picha: http://t.co/CxRs5BVhPw yuko mbinguni pekee
382,3,0,3,0,1,@jgabsss: Stacey Dash alishinda & # 128166; http://t.co/PDLG46rjOL kibaya kibaya zaidi evaaaa
383,3,0,3,0,1,@juicyyyjayyyy: Side bitch Jumapili & # 128514; & # 128514; & # 128514; & # 128514; & # 128514; & # 128514;
384,3,1,0,2,2," ""@ k_eazy26: Ukweli ni kipi kipara kilichotengeneza kipigo hiki. & # 128074; & # 128074; & # 128555; & # 128530;"
385,3,0,0,3,2,"Lmao & # 128553; & # 128514; """
386,3,0,3,0,1,@kayreneeee_: Fuck wit sisi na kisha sisi tweakin jembe shmurda!
387,6,1,5,0,1," ""@kazooook: Tunafanya kama siku ya 7 @WesGodLaFlare http://t.co/s9gMtEvpaT"" """
388,3,0,3,0,1,"& # 128123; kijinga """
389,3,0,0,3,2,@kikiSTFU: Nitavunja hiyo shingo ya lil lil na hata hata sihurumia juu yake Savage
390,3,0,3,0,1,@leikant: Hii ni moto sana !! #kweli #sneakersex #sockfetish #siff #trainersex
391,3,0,3,0,1,"@likemicah: Yey bubu punda niggas atasisitizwa sana kuwa na majembe. Ye'all dhaifu kama kutomba kama kutomba ... kupalilia juu ya majembe, oreos pia."
392,3,0,2,1,1,@lildurk_: Ninaweza kumgeuza mjinga kuwa mlaji
393,3,0,3,0,1,@lildurk_: Siamini majembe ya miguu Nikki aliiambia ya 51 mahali ninapokaa kabisa mashabiki wangu walipiga risasi ASAP sisi finna kuja Chiraq na kupiga sumn
394,3,0,3,0,1,@ marackaf:
395,3,0,3,0,1,@ labda6789: Sasa umepata kile unataka bitch! Furahiya http://t.co/gLQzwtGMj9 sasa hii ni sherehe ya wazimu ambayo ningependa kuhudhuria.
396,6,0,2,4,2," ""@metroadlib: con conkuvutia machoni pako?"
397,3,0,3,0,1,vipofu juu yangu.
398,3,1,2,0,1,"sababu siwezi kukuona kabisa. """" Lmao """
399,3,0,3,0,1,"@michelle_westt: Ukweli @POONsoaker: Ni majini tu walio na majembe wanaosema hawana majembe & # 8221; ""@ J_Austin12"
400,3,1,0,2,2,@midyWIDEY_: Ninaanza kuanza kupiga vipindi! Bluffin saa bora
401,3,0,2,1,1," ""@molssyo: Anaishi kidogo, halafu unakufa"
402,3,0,0,3,2,"Ndio sababu tunapata juu, kwa sababu haujui wakati utakwenda """" dada yangu ni mkamilifu (: """
403,3,0,3,0,1,"@molssyo: Mmoja wetu yuko kwenye dawa za kulevya, na mimi lakini bado unakosea & # 128514; @currieburry hahahahahahah im a bitch wakati mwingine (:"
404,3,0,3,0,1,@morgandaylee: Ninajisikia ghetto nzuri Smh
405,3,1,2,0,1,"@ nohands_24: @ 20ToLife_: ""@ nohands_24:"" @DejaaLeeann_: @ B_Coleman2 anaapa mimi ni mtu # 1 ""kwa urahisi"" kwa urahisi ""nyuma ya Austin"" nip?"
406,3,0,3,0,1,@obey_jrock__: Hii ni safari ya kweli au kufa bitch & # 128175; http://t.co/bkwHX83fkW nini kutomba hahahahah
407,3,0,3,0,1,@oldpicsarchive: HG Wells na Charlie Chaplin http://t.co/sTiDDHK3WT #History #Picha
408,3,0,3,0,1,@ortiz_jaylene: Ninachokiona ni punda wa Bruno kwenye twitter yangu sasa. wtf Bruno ni yote anayoyaona (Sauti ya Drake)
409,3,0,3,0,1,@ozzie_garza: @white_thunduh niko karibu kupoa fagot chill tf ni baridi nigga
411,3,0,3,0,1,@ozzie_garza: @white_thunduh nina hakika bitch frfr tf
412,3,0,3,0,1,"@poppunksucks: Twitter sio chanzo cha utangazaji wa habari unaorudisha nyuma ni wakati nbc, abc, cnn, Fox, nk wote wanakaa kimya."
413,3,0,3,0,1,@queendulaaa: Umepata watu kadhaa wakisema wananijua Lakini mimi niruhusu pesa hizo ziongee kwa ajili yangu & # 128526; & # 128076; NA mimi ni kama ... #WWD
414,3,0,3,0,1,@realFORTES: Grudges ni ya weirdos na kuumwa
415,3,0,3,0,1," ""@rhythmixx_: Nilimwambia Mariam ila sigara kwa siku yake ya kuzaliwa"" """
416,3,1,2,0,1,"Pia umeniita takataka rn """
417,3,0,3,0,1,@riananewman: @ 22EdHam brownies usiku wa leo ni aina gani?!?!
418,3,0,3,0,1,"@ roLLYuP23: Hakuna maandishi nyuma? Sitatoa tomba, nitamtumia kitita mwingine jamani mtu ameumizwa lol"
419,3,0,2,1,1,@ronald_iongi: Ummmmmm sawa http://t.co/4BVLsci5K5 una majembe kutoka kushoto kwenda kulia & # 128514; & # 128514; fanya yah thang!
420,3,0,0,3,2,@royalswagg_: kutumia y = mx + b kupata mteremko wa punda huyo
421,3,0,3,0,1,@rugbysocklad: Vijana wanaostahiki! Gia nzuri! http://t.co/ThnXX1lC1M hawa wafanyikazi wa kutisha wataipata
422,3,1,2,0,1,@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c kutomba yeah sexy scally kijana katika gia moto
423,3,0,3,0,1,@rugbysocklad: Kusaidia mwenzi !! http://t.co/eMNAdO1QOj Ninapenda kucheza kwa kutisha. Fuck ndio
424,6,2,4,0,1,@rugbysocklad: Vijana kuwa Vijana! http://t.co/f3UJcYJ4OF kutomba ndio. Ninapenda hatua mbaya ya kijana. Wakufunzi moto pia.
425,3,0,3,0,1,@savage_twotone: Mwaka ujao kidogo itakuwa kama unaahidi kuwa hautanifunua & # 128514; & # 128514; & # 128557;
426,3,0,3,0,1,"@scallynikelad: & # 8220; @sleazytwinks: So hot !! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221; kutomba ndio. Kula mkufunzi huyo"
427,3,0,3,0,1,@sierrabernia: & # 8220; @ T2G_CincoKilby: Je! mnafikiria pussy ya watu mashuhuri tofauti na wenyeji? & # 128514; & # 8221; ndio bidhaa za Meghan ni
428,3,0,2,1,1,"@ sleepy_yongguk: Niliona ajumma ikitoka mwanzoni ikisema, 'Wow, hii ni takataka sana hata siwezi kuisikiliza ..' ""& # 128514;"" lmaoo"
429,3,0,3,0,1,@sniffsockslad: Unahitaji hizi sox http://t.co/xydb1RchXh kutomba yeah. Ninampenda kinky scally kijana w / cheo sox na sneaks
